year,state_norm,district_norm,metric,value,state,district
2010,bihar,nalanda,women,252.0,BIHAR,NALANDA
2010,bihar,naugachia,children,12.0,BIHAR,NAUGACHIA
2010,bihar,naugachia,ipc,13218.0,BIHAR,NAUGACHIA
2010,bihar,naugachia,women,111.0,BIHAR,NAUGACHIA
2010,bihar,nawadah,children,31.0,BIHAR,NAWADAH
2010,bihar,nawadah,ipc,22684.0,BIHAR,NAWADAH
2010,bihar,nawadah,women,121.0,BIHAR,NAWADAH
2010,bihar,patna,children,174.0,BIHAR,PATNA
2010,bihar,patna,ipc,147542.0,BIHAR,PATNA
2010,bihar,patna,women,624.0,BIHAR,PATNA
2010,bihar,patna rly,children,2.0,BIHAR,PATNA RLY.
2010,bihar,patna rly,ipc,12653.0,BIHAR,PATNA RLY.
2010,bihar,patna rly,women,31.0,BIHAR,PATNA RLY.
2010,bihar,purnea,children,47.0,BIHAR,PURNEA
2010,bihar,purnea,ipc,31399.0,BIHAR,PURNEA
2010,bihar,purnea,women,227.0,BIHAR,PURNEA
2010,bihar,rohtas,children,80.0,BIHAR,ROHTAS
2010,bihar,rohtas,ipc,41706.0,BIHAR,ROHTAS
2010,bihar,rohtas,women,258.0,BIHAR,ROHTAS
2010,bihar,saharsa,children,40.0,BIHAR,SAHARSA
2010,bihar,saharsa,ipc,20316.0,BIHAR,SAHARSA
2010,bihar,saharsa,women,94.0,BIHAR,SAHARSA
2010,bihar,samastipur,children,18.0,BIHAR,SAMASTIPUR
2010,bihar,samastipur,ipc,42318.0,BIHAR,SAMASTIPUR
2010,bihar,samastipur,women,156.0,BIHAR,SAMASTIPUR
2010,bihar,saran,children,52.0,BIHAR,SARAN
2010,bihar,saran,ipc,47474.0,BIHAR,SARAN
2010,bihar,saran,women,335.0,BIHAR,SARAN
2010,bihar,sheikhpura,children,18.0,BIHAR,SHEIKHPURA
2010,bihar,sheikhpura,ipc,10367.0,BIHAR,SHEIKHPURA
2010,bihar,sheikhpura,women,30.0,BIHAR,SHEIKHPURA
2010,bihar,sheohar,children,0.0,BIHAR,SHEOHAR
2010,bihar,sheohar,ipc,5953.0,BIHAR,SHEOHAR
2010,bihar,sheohar,women,27.0,BIHAR,SHEOHAR
2010,bihar,sitamarhi,children,36.0,BIHAR,SITAMARHI
2010,bihar,sitamarhi,ipc,35390.0,BIHAR,SITAMARHI
2010,bihar,sitamarhi,women,120.0,BIHAR,SITAMARHI
2010,bihar,siwan,children,6.0,BIHAR,SIWAN
2010,bihar,siwan,ipc,30855.0,BIHAR,SIWAN
2010,bihar,siwan,women,238.0,BIHAR,SIWAN
2010,bihar,supaul,children,5.0,BIHAR,SUPAUL
2010,bihar,supaul,ipc,20702.0,BIHAR,SUPAUL
2010,bihar,supaul,women,83.0,BIHAR,SUPAUL
2010,bihar,total,children,1843.0,BIHAR,TOTAL
2010,bihar,total,ipc,1346293.0,BIHAR,TOTAL
2010,bihar,total,women,7450.0,BIHAR,TOTAL
2010,bihar,vaishali,children,163.0,BIHAR,VAISHALI
2010,bihar,vaishali,ipc,49204.0,BIHAR,VAISHALI
2010,bihar,vaishali,women,321.0,BIHAR,VAISHALI
2010,chandigarh,chandigarh,children,59.0,CHANDIGARH,CHANDIGARH
2010,chandigarh,chandigarh,ipc,40807.0,CHANDIGARH,CHANDIGARH
2010,chandigarh,chandigarh,women,138.0,CHANDIGARH,CHANDIGARH
2010,chandigarh,total,children,59.0,CHANDIGARH,TOTAL
2010,chandigarh,total,ipc,40807.0,CHANDIGARH,TOTAL
2010,chandigarh,total,women,138.0,CHANDIGARH,TOTAL
2010,chhattisgarh,balod,ipc,1117.0,CHHATTISGARH,BALOD
2010,chhattisgarh,baloda bazar,ipc,2371.0,CHHATTISGARH,BALODA BAZAR
2010,chhattisgarh,balrampur,children,27.0,CHHATTISGARH,BALRAMPUR
2010,chhattisgarh,balrampur,ipc,7891.0,CHHATTISGARH,BALRAMPUR
2010,chhattisgarh,balrampur,women,162.0,CHHATTISGARH,BALRAMPUR
2010,chhattisgarh,bemetara,ipc,1323.0,CHHATTISGARH,BEMETARA
2010,chhattisgarh,bilaspur,children,117.0,CHHATTISGARH,BILASPUR
2010,chhattisgarh,bilaspur,ipc,65040.0,CHHATTISGARH,BILASPUR
2010,chhattisgarh,bilaspur,women,430.0,CHHATTISGARH,BILASPUR
2010,chhattisgarh,bizapur,children,4.0,CHHATTISGARH,BIZAPUR
2010,chhattisgarh,bizapur,ipc,3933.0,CHHATTISGARH,BIZAPUR
2010,chhattisgarh,bizapur,women,12.0,CHHATTISGARH,BIZAPUR
2010,chhattisgarh,dantewada,children,19.0,CHHATTISGARH,DANTEWADA
2010,chhattisgarh,dantewara,ipc,8092.0,CHHATTISGARH,DANTEWARA
2010,chhattisgarh,dantewara,women,30.0,CHHATTISGARH,DANTEWARA
2010,chhattisgarh,dhamtari,children,75.0,CHHATTISGARH,DHAMTARI
2010,chhattisgarh,dhamtari,ipc,16040.0,CHHATTISGARH,DHAMTARI
2010,chhattisgarh,dhamtari,women,126.0,CHHATTISGARH,DHAMTARI
2010,chhattisgarh,durg,children,303.0,CHHATTISGARH,DURG
2010,chhattisgarh,durg,ipc,87167.0,CHHATTISGARH,DURG
2010,chhattisgarh,durg,women,578.0,CHHATTISGARH,DURG
2010,chhattisgarh,gariyaband,ipc,1518.0,CHHATTISGARH,GARIYABAND
2010,chhattisgarh,grp raipur,children,7.0,CHHATTISGARH,GRP RAIPUR
2010,chhattisgarh,grp raipur,ipc,4007.0,CHHATTISGARH,GRP RAIPUR
2010,chhattisgarh,grp raipur,women,7.0,CHHATTISGARH,GRP RAIPUR
2010,chhattisgarh,jagdalpur,children,69.0,CHHATTISGARH,JAGDALPUR
2010,chhattisgarh,jagdalpur,ipc,24443.0,CHHATTISGARH,JAGDALPUR
2010,chhattisgarh,jagdalpur,women,127.0,CHHATTISGARH,JAGDALPUR
2010,chhattisgarh,janjgir,children,81.0,CHHATTISGARH,JANJGIR
2010,chhattisgarh,janjgir,ipc,31993.0,CHHATTISGARH,JANJGIR
2010,chhattisgarh,janjgir,women,257.0,CHHATTISGARH,JANJGIR
2010,chhattisgarh,jashpur,children,49.0,CHHATTISGARH,JASHPUR
2010,chhattisgarh,jashpur,ipc,12327.0,CHHATTISGARH,JASHPUR
2010,chhattisgarh,jashpur,women,173.0,CHHATTISGARH,JASHPUR
2010,chhattisgarh,kabirdham,children,43.0,CHHATTISGARH,KABIRDHAM
2010,chhattisgarh,kabirdham,ipc,13753.0,CHHATTISGARH,KABIRDHAM
2010,chhattisgarh,kabirdham,women,138.0,CHHATTISGARH,KABIRDHAM
2010,chhattisgarh,kanker,children,0.0,CHHATTISGARH,KANKER
2010,chhattisgarh,kanker,ipc,11795.0,CHHATTISGARH,KANKER
2010,chhattisgarh,kanker,women,62.0,CHHATTISGARH,KANKER
2010,chhattisgarh,kawardha,ipc,685.0,CHHATTISGARH,KAWARDHA
2010,chhattisgarh,kondagaon,ipc,537.0,CHHATTISGARH,KONDAGAON
2010,chhattisgarh,korba,children,37.0,CHHATTISGARH,KORBA
2010,chhattisgarh,korba,ipc,28108.0,CHHATTISGARH,KORBA
2010,chhattisgarh,korba,women,172.0,CHHATTISGARH,KORBA
2010,chhattisgarh,koriya,children,70.0,CHHATTISGARH,KORIYA
2010,chhattisgarh,koriya,ipc,18734.0,CHHATTISGARH,KORIYA
2010,chhattisgarh,koriya,women,237.0,CHHATTISGARH,KORIYA
2010,chhattisgarh,mahasamund,children,25.0,CHHATTISGARH,MAHASAMUND
2010,chhattisgarh,mahasamund,ipc,18975.0,CHHATTISGARH,MAHASAMUND
2010,chhattisgarh,mahasamund,women,122.0,CHHATTISGARH,MAHASAMUND
2010,chhattisgarh,mungeli,ipc,1012.0,CHHATTISGARH,MUNGELI
2010,chhattisgarh,narayanpur,children,0.0,CHHATTISGARH,NARAYANPUR
2010,chhattisgarh,narayanpur,ipc,1610.0,CHHATTISGARH,NARAYANPUR
2010,chhattisgarh,narayanpur,women,12.0,CHHATTISGARH,NARAYANPUR
2010,chhattisgarh,raigarh,children,42.0,CHHATTISGARH,RAIGARH
2010,chhattisgarh,raigarh,ipc,29582.0,CHHATTISGARH,RAIGARH
2010,chhattisgarh,raigarh,women,222.0,CHHATTISGARH,RAIGARH
2010,chhattisgarh,raipur,children,217.0,CHHATTISGARH,RAIPUR
2010,chhattisgarh,raipur,ipc,98510.0,CHHATTISGARH,RAIPUR
2010,chhattisgarh,raipur,women,610.0,CHHATTISGARH,RAIPUR
2010,chhattisgarh,rajnandgaon,children,88.0,CHHATTISGARH,RAJNANDGAON
2010,chhattisgarh,rajnandgaon,ipc,32999.0,CHHATTISGARH,RAJNANDGAON
2010,chhattisgarh,rajnandgaon,women,185.0,CHHATTISGARH,RAJNANDGAON
2010,chhattisgarh,sarguja,children,107.0,CHHATTISGARH,SARGUJA
2010,chhattisgarh,sarguja,ipc,25863.0,CHHATTISGARH,SARGUJA
2010,chhattisgarh,sarguja,women,271.0,CHHATTISGARH,SARGUJA
2010,chhattisgarh,sukma,ipc,205.0,CHHATTISGARH,SUKMA
2010,chhattisgarh,surajpur,children,83.0,CHHATTISGARH,SURAJPUR
2010,chhattisgarh,surajpur,ipc,11397.0,CHHATTISGARH,SURAJPUR
2010,chhattisgarh,surajpur,women,224.0,CHHATTISGARH,SURAJPUR
2010,chhattisgarh,total,children,1463.0,CHHATTISGARH,TOTAL
2010,chhattisgarh,total,ipc,561027.0,CHHATTISGARH,TOTAL
2010,chhattisgarh,total,women,4157.0,CHHATTISGARH,TOTAL
2010,d n haveli,d and n haveli,children,13.0,D & N HAVELI,D and N HAVELI
2010,d n haveli,d and n haveli,ipc,4651.0,D & N HAVELI,D and N HAVELI
2010,d n haveli,d and n haveli,women,29.0,D & N HAVELI,D and N HAVELI
2010,d n haveli,total,children,13.0,D & N HAVELI,TOTAL
2010,d n haveli,total,ipc,4651.0,D & N HAVELI,TOTAL
2010,d n haveli,total,women,29.0,D & N HAVELI,TOTAL
2010,daman diu,daman,children,2.0,DAMAN & DIU,DAMAN
2010,daman diu,daman,ipc,2398.0,DAMAN & DIU,DAMAN
2010,daman diu,daman,women,6.0,DAMAN & DIU,DAMAN
2010,daman diu,diu,children,0.0,DAMAN & DIU,DIU
2010,daman diu,diu,ipc,550.0,DAMAN & DIU,DIU
2010,daman diu,diu,women,2.0,DAMAN & DIU,DIU
2010,daman diu,total,children,2.0,DAMAN & DIU,TOTAL
2010,daman diu,total,ipc,2948.0,DAMAN & DIU,TOTAL
2010,daman diu,total,women,8.0,DAMAN & DIU,TOTAL
2010,delhi,caw,children,0.0,DELHI,CAW
2010,delhi,caw,women,187.0,DELHI,CAW
2010,delhi,central,children,137.0,DELHI,CENTRAL
2010,delhi,central,women,174.0,DELHI,CENTRAL
2010,delhi,crime branch,children,0.0,DELHI,CRIME BRANCH
2010,delhi,crime branch,women,0.0,DELHI,CRIME BRANCH
2010,delhi,delhi ut total,women,4475.0,DELHI,DELHI UT TOTAL
2010,delhi,east,children,379.0,DELHI,EAST
2010,delhi,east,women,505.0,DELHI,EAST
2010,delhi,eow,children,0.0,DELHI,EOW
2010,delhi,eow,women,0.0,DELHI,EOW
2010,delhi,grp,children,26.0,DELHI,GRP(RLY)
2010,delhi,grp,women,10.0,DELHI,GRP(RLY)
2010,delhi,igi airport,children,0.0,DELHI,IGI AIRPORT
2010,delhi,igi airport,women,7.0,DELHI,IGI AIRPORT
2010,delhi,new delhi,children,49.0,DELHI,NEW DELHI
2010,delhi,new delhi,women,69.0,DELHI,NEW DELHI
2010,delhi,north,children,146.0,DELHI,NORTH
2010,delhi,north,women,197.0,DELHI,NORTH
2010,delhi,north east,children,480.0,DELHI,NORTH-EAST
2010,delhi,north east,women,616.0,DELHI,NORTH-EAST
2010,delhi,north west,children,373.0,DELHI,NORTH-WEST
2010,delhi,north west,women,423.0,DELHI,NORTH-WEST
2010,delhi,outer,children,470.0,DELHI,OUTER
2010,delhi,outer,women,527.0,DELHI,OUTER
2010,delhi,south,children,307.0,DELHI,SOUTH
2010,delhi,south,women,367.0,DELHI,SOUTH
2010,delhi,south east,children,431.0,DELHI,SOUTH-EAST
2010,delhi,south east,women,444.0,DELHI,SOUTH-EAST
2010,delhi,south west,children,410.0,DELHI,SOUTH-WEST
2010,delhi,south west,women,408.0,DELHI,SOUTH-WEST
2010,delhi,stf,children,0.0,DELHI,STF
2010,delhi,stf,women,0.0,DELHI,STF
2010,delhi,total,children,3630.0,DELHI,TOTAL
2010,delhi,west,children,422.0,DELHI,WEST
2010,delhi,west,women,541.0,DELHI,WEST
2010,delhi ut,caw,ipc,796.0,DELHI UT,CAW
2010,delhi ut,central,ipc,38329.0,DELHI UT,CENTRAL
2010,delhi ut,crime branch,ipc,393.0,DELHI UT,CRIME BRANCH
2010,delhi ut,delhi ut total,ipc,633174.0,DELHI UT,DELHI UT TOTAL
2010,delhi ut,east,ipc,68298.0,DELHI UT,EAST
2010,delhi ut,eow,ipc,783.0,DELHI UT,EOW
2010,delhi ut,g r p,ipc,6641.0,DELHI UT,G.R.P.(RLY)
2010,delhi ut,grp,ipc,6442.0,DELHI UT,GRP(RLY)
2010,delhi ut,i g i airport,ipc,2700.0,DELHI UT,I.G.I. AIRPORT
2010,delhi ut,igi airport,ipc,5151.0,DELHI UT,IGI AIRPORT
2010,delhi ut,new delhi,ipc,23713.0,DELHI UT,NEW DELHI
2010,delhi ut,north,ipc,38613.0,DELHI UT,NORTH
2010,delhi ut,north east,ipc,54719.0,DELHI UT,NORTH EAST
2010,delhi ut,north west,ipc,88495.0,DELHI UT,NORTH WEST
2010,delhi ut,outer,ipc,33853.0,DELHI UT,OUTER
2010,delhi ut,s t f,ipc,158.0,DELHI UT,S.T.F.
2010,delhi ut,south,ipc,95628.0,DELHI UT,SOUTH
2010,delhi ut,south east,ipc,31194.0,DELHI UT,SOUTH-EAST
2010,delhi ut,south west,ipc,59407.0,DELHI UT,SOUTH WEST
2010,delhi ut,spl cell,ipc,133.0,DELHI UT,SPL CELL
2010,delhi ut,stf,ipc,181.0,DELHI UT,STF
2010,delhi ut,west,ipc,77547.0,DELHI UT,WEST
2010,goa,north goa,children,44.0,GOA,NORTH GOA
2010,goa,north goa,ipc,18248.0,GOA,NORTH GOA
2010,goa,north goa,women,63.0,GOA,NORTH GOA
2010,goa,south goa,children,35.0,GOA,SOUTH GOA
2010,goa,south goa,ipc,13803.0,GOA,SOUTH GOA
2010,goa,south goa,women,61.0,GOA,SOUTH GOA
2010,goa,total,children,79.0,GOA,TOTAL
2010,goa,total,ipc,32051.0,GOA,TOTAL
2010,goa,total,women,124.0,GOA,TOTAL
2010,gujarat,ahmedabad commr,children,89.0,GUJARAT,AHMEDABAD COMMR.
2010,gujarat,ahmedabad commr,ipc,218005.0,GUJARAT,AHMEDABAD COMMR.
2010,gujarat,ahmedabad commr,women,1550.0,GUJARAT,AHMEDABAD COMMR.
2010,gujarat,ahmedabad rural,children,29.0,GUJARAT,AHMEDABAD RURAL
2010,gujarat,ahmedabad rural,ipc,37699.0,GUJARAT,AHMEDABAD RURAL
2010,gujarat,ahmedabad rural,women,176.0,GUJARAT,AHMEDABAD RURAL
2010,gujarat,ahwa dang,children,1.0,GUJARAT,AHWA-DANG
2010,gujarat,ahwa dang,ipc,2237.0,GUJARAT,AHWA-DANG
2010,gujarat,ahwa dang,women,3.0,GUJARAT,AHWA-DANG
2010,gujarat,amreli,children,14.0,GUJARAT,AMRELI
2010,gujarat,amreli,ipc,27751.0,GUJARAT,AMRELI
2010,gujarat,amreli,women,267.0,GUJARAT,AMRELI
2010,gujarat,anand,children,28.0,GUJARAT,ANAND
2010,gujarat,anand,ipc,41373.0,GUJARAT,ANAND
2010,gujarat,anand,women,274.0,GUJARAT,ANAND
2010,gujarat,bharuch,children,34.0,GUJARAT,BHARUCH
2010,gujarat,bharuch,ipc,34364.0,GUJARAT,BHARUCH
2010,gujarat,bharuch,women,56.0,GUJARAT,BHARUCH
2010,gujarat,bhavnagar,children,77.0,GUJARAT,BHAVNAGAR
2010,gujarat,bhavnagar,ipc,65714.0,GUJARAT,BHAVNAGAR
2010,gujarat,bhavnagar,women,317.0,GUJARAT,BHAVNAGAR
2010,gujarat,cid crime,children,0.0,GUJARAT,CID CRIME
2010,gujarat,cid crime,ipc,54.0,GUJARAT,CID CRIME
2010,gujarat,cid crime,women,1.0,GUJARAT,CID CRIME
2010,gujarat,dahod,children,33.0,GUJARAT,DAHOD
2010,gujarat,dahod,ipc,20418.0,GUJARAT,DAHOD
2010,gujarat,dahod,women,76.0,GUJARAT,DAHOD
2010,gujarat,gandhinagar,children,21.0,GUJARAT,GANDHINAGAR
2010,gujarat,gandhinagar,ipc,49069.0,GUJARAT,GANDHINAGAR
2010,gujarat,gandhinagar,women,208.0,GUJARAT,GANDHINAGAR
2010,gujarat,himatnagar,children,2.0,GUJARAT,HIMATNAGAR
2010,gujarat,himatnagar,ipc,56623.0,GUJARAT,HIMATNAGAR
2010,gujarat,himatnagar,women,336.0,GUJARAT,HIMATNAGAR
2010,gujarat,jamnagar,children,22.0,GUJARAT,JAMNAGAR
2010,gujarat,jamnagar,ipc,53364.0,GUJARAT,JAMNAGAR
2010,gujarat,jamnagar,women,300.0,GUJARAT,JAMNAGAR
2010,gujarat,junagadh,children,85.0,GUJARAT,JUNAGADH
2010,gujarat,junagadh,ipc,58705.0,GUJARAT,JUNAGADH
2010,gujarat,junagadh,women,570.0,GUJARAT,JUNAGADH
2010,gujarat,kheda north,children,63.0,GUJARAT,KHEDA NORTH
2010,gujarat,kheda north,ipc,53275.0,GUJARAT,KHEDA NORTH
2010,gujarat,kheda north,women,303.0,GUJARAT,KHEDA NORTH
2010,gujarat,kutch,children,27.0,GUJARAT,KUTCH
2010,gujarat,kutch,ipc,52081.0,GUJARAT,KUTCH
2010,gujarat,kutch,women,285.0,GUJARAT,KUTCH
2010,gujarat,mehsana,children,25.0,GUJARAT,MEHSANA
2010,gujarat,mehsana,ipc,57597.0,GUJARAT,MEHSANA
2010,gujarat,mehsana,women,334.0,GUJARAT,MEHSANA
2010,gujarat,narmada,children,2.0,GUJARAT,NARMADA
2010,gujarat,narmada,ipc,8518.0,GUJARAT,NARMADA
2010,gujarat,narmada,women,24.0,GUJARAT,NARMADA
2010,gujarat,navsari,children,6.0,GUJARAT,NAVSARI
2010,gujarat,navsari,ipc,14631.0,GUJARAT,NAVSARI
2010,gujarat,navsari,women,61.0,GUJARAT,NAVSARI
2010,gujarat,palanpur,children,18.0,GUJARAT,PALANPUR
2010,gujarat,palanpur,ipc,51920.0,GUJARAT,PALANPUR
2010,gujarat,palanpur,women,504.0,GUJARAT,PALANPUR
2010,gujarat,panchmahal,children,27.0,GUJARAT,PANCHMAHAL
2010,gujarat,panchmahal,ipc,37522.0,GUJARAT,PANCHMAHAL
2010,gujarat,panchmahal,women,290.0,GUJARAT,PANCHMAHAL
2010,gujarat,patan,children,38.0,GUJARAT,PATAN
2010,gujarat,patan,ipc,31882.0,GUJARAT,PATAN
2010,gujarat,patan,women,182.0,GUJARAT,PATAN
2010,gujarat,porbandar,children,11.0,GUJARAT,PORBANDAR
2010,gujarat,porbandar,ipc,11988.0,GUJARAT,PORBANDAR
2010,gujarat,porbandar,women,88.0,GUJARAT,PORBANDAR
2010,gujarat,rajkot commr,children,41.0,GUJARAT,RAJKOT COMMR.
2010,gujarat,rajkot commr,ipc,52176.0,GUJARAT,RAJKOT COMMR.
2010,gujarat,rajkot commr,women,359.0,GUJARAT,RAJKOT COMMR.
2010,gujarat,rajkot rural,children,51.0,GUJARAT,RAJKOT RURAL
2010,gujarat,rajkot rural,ipc,51010.0,GUJARAT,RAJKOT RURAL
2010,gujarat,rajkot rural,women,365.0,GUJARAT,RAJKOT RURAL
2010,gujarat,surat commr,children,62.0,GUJARAT,SURAT COMMR.
2010,gujarat,surat commr,ipc,85040.0,GUJARAT,SURAT COMMR.
2010,gujarat,surat commr,women,382.0,GUJARAT,SURAT COMMR.
2010,gujarat,surat rural,children,17.0,GUJARAT,SURAT RURAL
2010,gujarat,surat rural,ipc,26600.0,GUJARAT,SURAT RURAL
2010,gujarat,surat rural,women,61.0,GUJARAT,SURAT RURAL
2010,gujarat,surendranagar,children,50.0,GUJARAT,SURENDRANAGAR
2010,gujarat,surendranagar,ipc,36446.0,GUJARAT,SURENDRANAGAR
2010,gujarat,surendranagar,women,207.0,GUJARAT,SURENDRANAGAR
2010,gujarat,tapi,children,3.0,GUJARAT,TAPI
2010,gujarat,tapi,ipc,3440.0,GUJARAT,TAPI
2010,gujarat,tapi,women,28.0,GUJARAT,TAPI
2010,gujarat,total,children,1006.0,GUJARAT,TOTAL
2010,gujarat,total,ipc,1385775.0,GUJARAT,TOTAL
2010,gujarat,total,women,8095.0,GUJARAT,TOTAL
2010,gujarat,vadodara commr,children,53.0,GUJARAT,VADODARA COMMR.
2010,gujarat,vadodara commr,ipc,67448.0,GUJARAT,VADODARA COMMR.
2010,gujarat,vadodara commr,women,271.0,GUJARAT,VADODARA COMMR.
2010,gujarat,vadodara rural,children,58.0,GUJARAT,VADODARA RURAL
2010,gujarat,vadodara rural,ipc,36234.0,GUJARAT,VADODARA RURAL
2010,gujarat,vadodara rural,women,169.0,GUJARAT,VADODARA RURAL
2010,gujarat,valsad,children,6.0,GUJARAT,VALSAD
2010,gujarat,valsad,ipc,27176.0,GUJARAT,VALSAD
2010,gujarat,valsad,women,38.0,GUJARAT,VALSAD
2010,gujarat,w rly,children,13.0,GUJARAT,W.RLY
2010,gujarat,w rly,ipc,13502.0,GUJARAT,W.RLY
2010,gujarat,w rly,women,10.0,GUJARAT,W.RLY
2010,gujarat,w rly ahmedabad,ipc,669.0,GUJARAT,W.RLY AHMEDABAD
2010,gujarat,w rly vadodara,ipc,1244.0,GUJARAT,W.RLY VADODARA
2010,haryana,ambala,children,33.0,HARYANA,AMBALA
2010,haryana,ambala,ipc,26471.0,HARYANA,AMBALA
2010,haryana,ambala,women,316.0,HARYANA,AMBALA
2010,haryana,ambala rural,ipc,1082.0,HARYANA,AMBALA RURAL
2010,haryana,ambala urban,ipc,2342.0,HARYANA,AMBALA URBAN
2010,haryana,bhiwani,children,0.0,HARYANA,BHIWANI
2010,haryana,bhiwani,ipc,29979.0,HARYANA,BHIWANI
2010,haryana,bhiwani,women,212.0,HARYANA,BHIWANI
2010,haryana,faridabad,children,0.0,HARYANA,FARIDABAD
2010,haryana,faridabad,ipc,63980.0,HARYANA,FARIDABAD
2010,haryana,faridabad,women,489.0,HARYANA,FARIDABAD
2010,haryana,fatehabad,children,2.0,HARYANA,FATEHABAD
2010,haryana,fatehabad,ipc,16246.0,HARYANA,FATEHABAD
2010,haryana,fatehabad,women,158.0,HARYANA,FATEHABAD
2010,haryana,grp,children,0.0,HARYANA,GRP
2010,haryana,grp,ipc,12011.0,HARYANA,GRP
2010,haryana,grp,women,160.0,HARYANA,GRP
2010,haryana,gurgaon,children,53.0,HARYANA,GURGAON
2010,haryana,gurgaon,ipc,64761.0,HARYANA,GURGAON
2010,haryana,gurgaon,women,263.0,HARYANA,GURGAON
2010,haryana,hissar,children,0.0,HARYANA,HISSAR
2010,haryana,hissar,ipc,38246.0,HARYANA,HISSAR
2010,haryana,hissar,women,405.0,HARYANA,HISSAR
2010,haryana,jhajjar,children,0.0,HARYANA,JHAJJAR
2010,haryana,jhajjar,ipc,19514.0,HARYANA,JHAJJAR
2010,haryana,jhajjar,women,252.0,HARYANA,JHAJJAR
2010,haryana,jind,children,30.0,HARYANA,JIND
2010,haryana,jind,ipc,20557.0,HARYANA,JIND
2010,haryana,jind,women,207.0,HARYANA,JIND
2010,haryana,kaithal,children,0.0,HARYANA,KAITHAL
2010,haryana,kaithal,ipc,17689.0,HARYANA,KAITHAL
2010,haryana,kaithal,women,186.0,HARYANA,KAITHAL
2010,haryana,karnal,children,47.0,HARYANA,KARNAL
2010,haryana,karnal,ipc,35540.0,HARYANA,KARNAL
2010,haryana,karnal,women,375.0,HARYANA,KARNAL
2010,haryana,kurukshetra,children,10.0,HARYANA,KURUKSHETRA
2010,haryana,kurukshetra,ipc,26498.0,HARYANA,KURUKSHETRA
2010,haryana,kurukshetra,women,187.0,HARYANA,KURUKSHETRA
2010,haryana,mahendragarh,children,4.0,HARYANA,MAHENDRAGARH
2010,haryana,mahendragarh,ipc,18618.0,HARYANA,MAHENDRAGARH
2010,haryana,mahendragarh,women,182.0,HARYANA,MAHENDRAGARH
2010,haryana,mewat,children,38.0,HARYANA,MEWAT
2010,haryana,mewat,ipc,13684.0,HARYANA,MEWAT
2010,haryana,mewat,women,219.0,HARYANA,MEWAT
2010,haryana,palwal,children,41.0,HARYANA,PALWAL
2010,haryana,palwal,ipc,14679.0,HARYANA,PALWAL
2010,haryana,palwal,women,201.0,HARYANA,PALWAL
2010,haryana,panchkula,children,0.0,HARYANA,PANCHKULA
2010,haryana,panchkula,ipc,15938.0,HARYANA,PANCHKULA
2010,haryana,panchkula,women,132.0,HARYANA,PANCHKULA
2010,haryana,panipat,children,3.0,HARYANA,PANIPAT
2010,haryana,panipat,ipc,29195.0,HARYANA,PANIPAT
2010,haryana,panipat,women,344.0,HARYANA,PANIPAT
2010,haryana,rewari,children,42.0,HARYANA,REWARI
2010,haryana,rewari,ipc,23249.0,HARYANA,REWARI
2010,haryana,rewari,women,177.0,HARYANA,REWARI
2010,haryana,rohtak,children,0.0,HARYANA,ROHTAK
2010,haryana,rohtak,ipc,28707.0,HARYANA,ROHTAK
2010,haryana,rohtak,women,257.0,HARYANA,ROHTAK
2010,haryana,sirsa,children,0.0,HARYANA,SIRSA
2010,haryana,sirsa,ipc,22404.0,HARYANA,SIRSA
2010,haryana,sirsa,women,211.0,HARYANA,SIRSA
2010,haryana,sonipat,children,0.0,HARYANA,SONIPAT
2010,haryana,sonipat,ipc,32592.0,HARYANA,SONIPAT
2010,haryana,sonipat,women,300.0,HARYANA,SONIPAT
2010,haryana,total,children,303.0,HARYANA,TOTAL
2010,haryana,total,ipc,595303.0,HARYANA,TOTAL
2010,haryana,total,women,5494.0,HARYANA,TOTAL
2010,haryana,yamunanagar,children,0.0,HARYANA,YAMUNANAGAR
2010,haryana,yamunanagar,ipc,21321.0,HARYANA,YAMUNANAGAR
2010,haryana,yamunanagar,women,261.0,HARYANA,YAMUNANAGAR
2010,himachal pradesh,baddipolicedist,children,13.0,HIMACHAL PRADESH,BADDIPOLICEDIST
2010,himachal pradesh,baddipolicedist,ipc,1913.0,HIMACHAL PRADESH,BADDIPOLICEDIST
2010,himachal pradesh,baddipolicedist,women,22.0,HIMACHAL PRADESH,BADDIPOLICEDIST
2010,himachal pradesh,bilaspur,children,17.0,HIMACHAL PRADESH,BILASPUR
2010,himachal pradesh,bilaspur,ipc,13237.0,HIMACHAL PRADESH,BILASPUR
2010,himachal pradesh,bilaspur,women,96.0,HIMACHAL PRADESH,BILASPUR
2010,himachal pradesh,chamba,children,21.0,HIMACHAL PRADESH,CHAMBA
2010,himachal pradesh,chamba,ipc,7766.0,HIMACHAL PRADESH,CHAMBA
2010,himachal pradesh,chamba,women,70.0,HIMACHAL PRADESH,CHAMBA
2010,himachal pradesh,cid,children,0.0,HIMACHAL PRADESH,CID
2010,himachal pradesh,cid,ipc,14.0,HIMACHAL PRADESH,CID
2010,himachal pradesh,cid,women,0.0,HIMACHAL PRADESH,CID
2010,himachal pradesh,g r p,children,0.0,HIMACHAL PRADESH,G.R.P.
2010,himachal pradesh,g r p,ipc,112.0,HIMACHAL PRADESH,G.R.P.
2010,himachal pradesh,g r p,women,0.0,HIMACHAL PRADESH,G.R.P.
2010,himachal pradesh,hamirpur,children,15.0,HIMACHAL PRADESH,HAMIRPUR
