year,state_norm,district_norm,children,cyber,ipc,sll,women,ipc_log,ipc_state_pct,sll_log,sll_state_pct,women_log,women_state_pct,children_log,children_state_pct,cyber_log,cyber_state_pct,ipc_prev,ipc_growth,ipc_gap_years,women_prev,women_growth,women_gap_years,children_prev,children_growth,children_gap_years,cyber_prev,cyber_growth,cyber_gap_years,severity,risk_class,target_severity,target_year,d_key,s_key,is_reporting_unit,lat,lon,anchor_city,anchor_city_pop,geo_match_type,census_2011_population
2024,bihar,banka,196.0,40.0,3429.0,1825.0,300.0,8.140315540159985,0.4042553191489361,7.509883061154913,0.4680851063829787,5.707110264748875,0.2553191489361702,5.2832037287379885,0.3936170212765957,3.713572066704308,0.3085106382978723,3922.0,-0.1257011728709842,1.0,291.0,0.0309278350515463,1.0,153.0,0.2810457516339869,1.0,36.0,0.1111111111111111,1.0,0.3654255319148936,low,,,banka,bihar,False,,,,,,2034763.0
2024,mizoram,champhai,13.0,7.0,340.0,224.0,51.0,5.831882477283517,0.8666666666666667,5.41610040220442,0.9333333333333332,3.951243718581428,0.8666666666666667,2.6390573296152584,0.7333333333333333,2.079441541679836,0.8666666666666667,124.0,1.7419354838709675,1.0,22.0,1.318181818181818,1.0,18.0,-0.2777777777777778,1.0,0.0,0.0,1.0,0.8600000000000001,high,,,champhai,mizoram,False,,,,,,125745.0
2024,odisha,nayagarh,233.0,43.0,3023.0,810.0,367.0,8.014335737299424,0.3243243243243243,6.698268054115413,0.3243243243243243,5.908082938168931,0.2702702702702703,5.455321115357702,0.5135135135135135,3.784189633918261,0.3783783783783784,3024.0,-0.0003306878306878,1.0,399.0,-0.0802005012531328,1.0,139.0,0.6762589928057554,1.0,31.0,0.3870967741935484,1.0,0.3405405405405406,low,,,nayagarh,odisha,False,,,,,,
2024,odisha,mayurbhanj,516.0,95.0,6591.0,2483.0,1482.0,8.793612071589308,0.7837837837837838,7.81762544305337,0.945945945945946,7.301822342137932,0.918918918918919,6.248042874508429,0.8918918918918919,4.564348191467836,0.7567567567567568,7183.0,-0.0824168174857302,1.0,1842.0,-0.1954397394136807,1.0,534.0,-0.0337078651685393,1.0,96.0,-0.0104166666666666,1.0,0.8337837837837837,high,,,mayurbhanj,odisha,False,21.9322338,86.7516942,Baripada,116874.0,exact,
2024,odisha,nabarangpur,164.0,41.0,2413.0,1072.0,576.0,7.789040401657477,0.2972972972972973,6.9782137426306985,0.4594594594594595,6.3578422665081,0.4054054054054054,5.10594547390058,0.2972972972972973,3.737669618283368,0.3513513513513513,2235.0,0.0796420581655481,1.0,627.0,-0.0813397129186602,1.0,167.0,-0.0179640718562874,1.0,41.0,0.0,1.0,0.3432432432432433,low,,,nabarangpur,odisha,False,,,,,,
2024,odisha,rourkela,220.0,227.0,4747.0,1482.0,660.0,8.465478755729558,0.5135135135135135,7.301822342137932,0.7297297297297297,6.493753839851686,0.4594594594594595,5.3981627015177525,0.4189189189189189,5.429345628954441,0.945945945945946,3736.0,0.270610278372591,1.0,540.0,0.2222222222222222,1.0,169.0,0.301775147928994,1.0,121.0,0.8760330578512396,1.0,0.5797297297297298,medium,,,rourkela,odisha,False,,,,,,
2024,odisha,rayagada,124.0,19.0,2379.0,1189.0,285.0,7.77485576666552,0.2702702702702703,7.081708586105575,0.5405405405405406,5.655991810819852,0.1891891891891892,4.8283137373023015,0.2162162162162162,2.995732273553991,0.1351351351351351,2116.0,0.1242911153119092,1.0,259.0,0.1003861003861003,1.0,107.0,0.1588785046728972,1.0,31.0,-0.3870967741935484,1.0,0.2554054054054054,low,,,rayagada,odisha,False,,,,,,
2024,bihar,begusarai,208.0,71.0,5690.0,1979.0,774.0,8.646641258603124,0.6595744680851063,7.590852123688581,0.5531914893617021,6.652863029353347,0.7021276595744681,5.342334251964811,0.4468085106382978,4.276666119016055,0.4680851063829787,5181.0,0.0982435823200154,1.0,538.0,0.4386617100371747,1.0,148.0,0.4054054054054054,1.0,101.0,-0.297029702970297,1.0,0.6074468085106384,medium,,,begusarai,bihar,False,25.416675,86.1293792,Begusarai,251136.0,exact,2970541.0
2024,uttarakhand,chamoli,32.0,6.0,172.0,128.0,57.0,5.153291594497779,0.3125,4.859812404361672,0.25,4.060443010546419,0.375,3.49650756146648,0.375,1.9459101490553128,0.25,179.0,-0.0391061452513966,1.0,50.0,0.14,1.0,34.0,-0.0588235294117647,1.0,6.0,0.0,1.0,0.315625,low,,,chamoli,uttarakhand,False,,,,,,391605.0
2024,bihar,bagaha,136.0,21.0,1865.0,1088.0,274.0,7.531552381407289,0.2127659574468085,6.9930151229329605,0.2340425531914893,5.616771097666572,0.2340425531914893,4.919980925828125,0.2340425531914893,3.091042453358316,0.1914893617021276,2065.0,-0.0968523002421307,1.0,278.0,-0.014388489208633,1.0,155.0,-0.1225806451612903,1.0,45.0,-0.5333333333333333,1.0,0.2180851063829787,low,,,bagaha,bihar,False,,,,,,
2024,bihar,bhagalpur,481.0,126.0,6337.0,2941.0,876.0,8.754318540250866,0.7446808510638298,7.9868449011613825,0.6808510638297872,6.776506992372183,0.7446808510638298,6.1779441140506,0.8297872340425532,4.844187086458591,0.6808510638297872,6233.0,0.0166853842451468,1.0,798.0,0.0977443609022556,1.0,349.0,0.3782234957020057,1.0,104.0,0.2115384615384615,1.0,0.7372340425531915,high,,,bhagalpur,bihar,False,25.2414303,86.9924358,Bhagalpur,410210.0,exact,3037766.0
2024,bihar,bettiah,268.0,77.0,5392.0,3092.0,724.0,8.592857095337227,0.5957446808510638,8.03689677268507,0.723404255319149,6.586171654854675,0.6595744680851063,5.594711379601839,0.5531914893617021,4.356708826689592,0.5106382978723404,6013.0,-0.1032762348245468,1.0,612.0,0.1830065359477124,1.0,226.0,0.1858407079646017,1.0,27.0,1.851851851851852,1.0,0.6042553191489362,medium,,,bettiah,bihar,False,,,,,,
2024,bihar,arwal,79.0,33.0,1347.0,1203.0,171.0,7.206377291472252,0.1489361702127659,7.093404625868766,0.2765957446808511,5.147494476813453,0.1914893617021276,4.382026634673881,0.1914893617021276,3.5263605246161616,0.2340425531914893,1577.0,-0.1458465440710209,1.0,206.0,-0.1699029126213592,1.0,84.0,-0.0595238095238095,1.0,67.0,-0.5074626865671642,1.0,0.1872340425531915,low,,,arwal,bihar,False,,,,,,700843.0
2024,uttarakhand,bageshwar,12.0,6.0,101.0,68.0,24.0,4.624972813284271,0.125,4.23410650459726,0.125,3.218875824868201,0.1875,2.5649493574615367,0.1875,1.9459101490553128,0.25,118.0,-0.1440677966101695,1.0,19.0,0.2631578947368421,1.0,7.0,0.7142857142857143,1.0,0.0,0.0,1.0,0.1625,low,,,bageshwar,uttarakhand,False,,,,,,259898.0
2024,uttarakhand,almora,49.0,13.0,308.0,179.0,90.0,5.733341276897746,0.625,5.19295685089021,0.4375,4.51085950651685,0.625,3.912023005428146,0.5625,2.6390573296152584,0.5,280.0,0.1,1.0,86.0,0.0465116279069767,1.0,44.0,0.1136363636363636,1.0,9.0,0.4444444444444444,1.0,0.5812499999999999,medium,,,almora,uttarakhand,False,,,,,,622506.0
2024,bihar,bhojpur,374.0,128.0,5617.0,3569.0,616.0,8.633731007664188,0.6170212765957447,8.180320874773685,0.7872340425531915,6.424869023905388,0.5957446808510638,5.926926025970411,0.7021276595744681,4.859812404361672,0.7021276595744681,5950.0,-0.0559663865546218,1.0,643.0,-0.0419906687402799,1.0,277.0,0.3501805054151624,1.0,105.0,0.219047619047619,1.0,0.651063829787234,medium,,,bhojpur,bihar,False,25.5560443,84.6603307,Arrah,261099.0,exact,2728407.0
2024,bihar,buxar,195.0,61.0,3279.0,1597.0,383.0,8.09559870137819,0.3617021276595745,7.37650812632622,0.3829787234042553,5.950642552587727,0.3617021276595745,5.278114659230517,0.3617021276595745,4.127134385045092,0.425531914893617,3583.0,-0.0848451018699413,1.0,413.0,-0.072639225181598,1.0,196.0,-0.0051020408163265,1.0,37.0,0.6486486486486487,1.0,0.3734042553191489,low,,,buxar,bihar,False,25.5647103,83.9777482,Buxar,110608.0,exact,1706352.0
2024,tamil nadu,karur,161.0,25.0,2250.0,5618.0,104.0,7.719129840906732,0.2549019607843137,8.633908991112198,0.5490196078431373,4.653960350157523,0.1372549019607843,5.087596335232384,0.392156862745098,3.258096538021482,0.1764705882352941,2197.0,0.0241238051888939,1.0,84.0,0.238095238095238,1.0,128.0,0.2578125,1.0,30.0,-0.1666666666666666,1.0,0.2627450980392157,low,,,karur,tamil nadu,False,,,,,,1064493.0
2024,tamil nadu,kanyakumari,214.0,62.0,4080.0,6365.0,166.0,8.314097335405807,0.5686274509803921,8.758726607842037,0.6274509803921569,5.117993812416755,0.3725490196078431,5.3706380281276624,0.5588235294117647,4.143134726391533,0.5588235294117647,4521.0,-0.0975447909754479,1.0,169.0,-0.0177514792899408,1.0,119.0,0.7983193277310925,1.0,28.0,1.2142857142857142,1.0,0.532843137254902,medium,,,kanyakumari,tamil nadu,False,8.1832857,77.4118996,Nagercoil,224849.0,exact,
2024,jharkhand,godda,49.0,33.0,1355.0,444.0,297.0,7.212294468500341,0.5925925925925926,6.09807428216624,0.5555555555555556,5.697093486505405,0.6296296296296297,3.912023005428146,0.4814814814814814,3.5263605246161616,0.5555555555555556,1581.0,-0.1429475015812776,1.0,393.0,-0.2442748091603053,1.0,99.0,-0.5050505050505051,1.0,29.0,0.1379310344827586,1.0,0.5796296296296296,medium,,,godda,jharkhand,False,,,,,,1313551.0
2024,tamil nadu,dindigul,400.0,62.0,5469.0,7269.0,347.0,8.607033895416027,0.8627450980392157,8.891511570527564,0.7254901960784313,5.8522024797744745,0.8529411764705882,5.993961427306569,0.9411764705882352,4.143134726391533,0.5588235294117647,5540.0,-0.0128158844765342,1.0,241.0,0.4398340248962655,1.0,174.0,1.2988505747126438,1.0,35.0,0.7714285714285715,1.0,0.8093137254901961,high,,,dindigul,tamil nadu,False,10.3673123,77.9802906,Dindigul,207327.0,exact,2159775.0
2024,tamil nadu,krishnagiri,171.0,140.0,4738.0,8608.0,278.0,8.463581421967588,0.7254901960784313,9.060563446657955,0.803921568627451,5.631211781821365,0.7156862745098039,5.147494476813453,0.4313725490196078,4.948759890378168,0.8823529411764706,5254.0,-0.0982108869432813,1.0,197.0,0.4111675126903553,1.0,92.0,0.8586956521739131,1.0,77.0,0.8181818181818182,1.0,0.7254901960784313,high,,,krishnagiri,tamil nadu,False,12.7409127,77.8252923,Hosur,116821.0,exact,1879809.0
2024,jharkhand,total districts,1555.0,1423.0,47250.0,13749.0,6367.0,10.763229096719098,1.0,9.528794103094718,1.0,8.75904072752422,1.0,7.349873704738337,1.0,7.261225091971921,1.0,50187.0,-0.0585211309701715,1.0,6989.0,-0.0889969952782944,1.0,1626.0,-0.0436654366543665,1.0,1079.0,0.3188137164040778,1.0,1.0,critical,,,total districts,jharkhand,True,,,,,,
2024,jharkhand,simdega,28.0,15.0,600.0,204.0,124.0,6.398594934535208,0.1111111111111111,5.3230099791384085,0.1851851851851851,4.8283137373023015,0.2222222222222222,3.367295829986474,0.2962962962962963,2.772588722239781,0.3888888888888889,514.0,0.1673151750972762,1.0,73.0,0.6986301369863014,1.0,24.0,0.1666666666666666,1.0,12.0,0.25,1.0,0.2009259259259259,low,,,simdega,jharkhand,False,,,,,,599578.0
2024,jharkhand,saraikela,45.0,29.0,1197.0,446.0,154.0,7.088408778675395,0.5185185185185185,6.102558594613569,0.5925925925925926,5.043425116919247,0.3703703703703703,3.828641396489095,0.4074074074074074,3.4011973816621555,0.4814814814814814,1103.0,0.085222121486854,1.0,119.0,0.2941176470588235,1.0,28.0,0.6071428571428571,1.0,34.0,-0.1470588235294117,1.0,0.4796296296296296,medium,,,saraikela,jharkhand,False,,,,,,
2024,madhya pradesh,bhopal rural,140.0,0.0,1599.0,893.0,208.0,7.377758908227872,0.1129032258064516,6.795705775173514,0.1129032258064516,5.342334251964811,0.1451612903225806,4.948759890378168,0.1451612903225806,0.0,0.1693548387096774,2218.0,-0.2790802524797114,1.0,215.0,-0.0325581395348837,1.0,152.0,-0.0789473684210526,1.0,5.0,-1.0,1.0,0.1310483870967742,low,,,bhopal,madhya pradesh,False,23.2599333,77.412615,Bhopal,1883381.0,exact,2371061.0
2024,karnataka,ballari,141.0,118.0,1997.0,1387.0,319.0,7.599901959208498,0.3333333333333333,7.23561914106675,0.7948717948717948,5.768320995793772,0.3846153846153846,4.955827057601261,0.2564102564102564,4.77912349311153,0.6410256410256411,2053.0,-0.0272771553823672,1.0,331.0,-0.0362537764350453,1.0,153.0,-0.0784313725490196,1.0,76.0,0.5526315789473685,1.0,0.4282051282051282,medium,,,ballari,karnataka,False,15.1393932,76.9214428,Bellary,409444.0,exact,
2024,karnataka,bagalkot,144.0,47.0,2219.0,921.0,340.0,7.705262474866325,0.4102564102564102,6.826545223556594,0.4615384615384615,5.831882477283517,0.4615384615384615,4.976733742420574,0.358974358974359,3.871201010907891,0.282051282051282,2317.0,-0.0422960725075528,1.0,347.0,-0.0201729106628242,1.0,133.0,0.0827067669172932,1.0,50.0,-0.06,1.0,0.4012820512820513,medium,,,bagalkot,karnataka,False,16.1725355,75.6557206,Bagalkot,12068.0,exact,1889752.0
2024,tamil nadu,erode,324.0,60.0,4349.0,5532.0,347.0,8.37793112408273,0.6470588235294118,8.618485442898109,0.5294117647058824,5.8522024797744745,0.8529411764705882,5.783825182329737,0.8823529411764706,4.110873864173311,0.5294117647058824,4152.0,0.0474470134874759,1.0,167.0,1.0778443113772456,1.0,190.0,0.7052631578947368,1.0,30.0,1.0,1.0,0.6823529411764707,medium,,,erode,tamil nadu,False,11.3410364,77.7171642,Erode,521776.0,exact,2251744.0
2024,rajasthan,jaipur metro,1.0,0.0,1.0,1.0,1.0,0.6931471805599453,0.0307692307692307,0.6931471805599453,0.0384615384615384,0.6931471805599453,0.0923076923076923,0.6931471805599453,0.0923076923076923,0.0,0.0461538461538461,2.0,-0.5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0523076923076923,low,,,jaipur metro,rajasthan,False,,,,,,
2024,tamil nadu,dharmapuri,232.0,37.0,2929.0,4538.0,266.0,7.982757702011113,0.2941176470588235,8.420462002456466,0.3137254901960784,5.58724865840025,0.6372549019607843,5.4510384535657,0.6862745098039216,3.6375861597263857,0.2352941176470588,2754.0,0.0635439360929557,1.0,235.0,0.1319148936170212,1.0,168.0,0.3809523809523809,1.0,26.0,0.4230769230769231,1.0,0.3950980392156862,low,,,dharmapuri,tamil nadu,False,,,,,,1506843.0
2024,madhya pradesh,bhopal commissionarate,1227.0,282.0,12851.0,4274.0,1747.0,9.461254720235749,0.967741935483871,8.360539381370861,0.8548387096774194,7.466227556215481,0.967741935483871,7.113142108707088,0.9838709677419356,5.645446897643238,0.967741935483871,15507.0,-0.1712774875862513,1.0,1886.0,-0.0737009544008483,1.0,1188.0,0.0328282828282828,1.0,75.0,2.76,1.0,0.9580645161290322,critical,,,bhopal,madhya pradesh,False,23.2599333,77.412615,Bhopal,1883381.0,exact,2371061.0
2024,madhya pradesh,bhind,216.0,0.0,3628.0,1233.0,399.0,8.19671240721307,0.4354838709677419,7.1180162044653335,0.2096774193548387,5.991464547107982,0.4032258064516129,5.37989735354046,0.3225806451612903,0.0,0.1693548387096774,4234.0,-0.1431270666036844,1.0,385.0,0.0363636363636363,1.0,245.0,-0.1183673469387755,1.0,0.0,0.0,1.0,0.3552419354838709,low,,,bhind,madhya pradesh,False,26.5587354,78.7872876,Bhind,197332.0,exact,1703005.0
2024,madhya pradesh,betul,357.0,15.0,4626.0,3777.0,645.0,8.439663988907,0.5806451612903226,8.236950048061455,0.8064516129032258,6.470799503782602,0.7258064516129032,5.8805329864007,0.6129032258064516,2.772588722239781,0.8629032258064516,4327.0,0.0691009937601109,1.0,513.0,0.2573099415204678,1.0,314.0,0.1369426751592356,1.0,12.0,0.25,1.0,0.6778225806451613,medium,,,betul,madhya pradesh,False,21.9108031,77.9011842,Betul,103341.0,exact,1575362.0
2024,uttarakhand,nainital,208.0,30.0,1167.0,1153.0,304.0,7.0630481633881725,0.75,7.050989447068045,0.75,5.720311776607412,0.75,5.342334251964811,0.75,3.4339872044851463,0.6875,1633.0,-0.2853643600734843,1.0,407.0,-0.253071253071253,1.0,183.0,0.1366120218579235,1.0,41.0,-0.2682926829268293,1.0,0.7406250000000001,high,,,nainital,uttarakhand,False,29.2182644,79.5129767,Haldwani,252060.0,exact,954605.0
2024,assam,udalguri,56.0,3.0,701.0,147.0,197.0,6.553933404025811,0.5116279069767442,4.997212273764115,0.3255813953488372,5.288267030694535,0.4883720930232558,4.04305126783455,0.2790697674418604,1.3862943611198906,0.3023255813953488,758.0,-0.075197889182058,1.0,275.0,-0.2836363636363636,1.0,315.0,-0.8222222222222222,1.0,14.0,-0.7857142857142857,1.0,0.4337209302325582,medium,,,udalguri,assam,False,,,,,,831668.0
2024,assam,lakhimpur,240.0,10.0,910.0,274.0,332.0,6.814542897259958,0.6046511627906976,5.616771097666572,0.6744186046511628,5.808142489980444,0.7441860465116279,5.484796933490655,0.813953488372093,2.3978952727983707,0.5697674418604651,1154.0,-0.2114384748700173,1.0,363.0,-0.0853994490358126,1.0,194.0,0.2371134020618556,1.0,12.0,-0.1666666666666666,1.0,0.6552325581395348,medium,,,lakhimpur,assam,False,,,,,,1042137.0
2024,assam,majuli,19.0,0.0,114.0,41.0,59.0,4.74493212836325,0.1860465116279069,3.737669618283368,0.1627906976744186,4.0943445622221,0.2325581395348837,2.995732273553991,0.1860465116279069,0.0,0.0813953488372093,193.0,-0.4093264248704663,1.0,72.0,-0.1805555555555555,1.0,66.0,-0.7121212121212122,1.0,6.0,-1.0,1.0,0.1773255813953488,low,,,majuli,assam,False,,,,,,
2024,bihar,araria,260.0,59.0,4843.0,1698.0,576.0,8.485496104672983,0.5319148936170213,7.4377951216719325,0.4042553191489361,6.3578422665081,0.5319148936170213,5.564520407322694,0.5319148936170213,4.0943445622221,0.4042553191489361,5149.0,-0.059429015342785,1.0,590.0,-0.023728813559322,1.0,279.0,-0.068100358422939,1.0,73.0,-0.1917808219178082,1.0,0.5,medium,,,araria,bihar,False,,,,,,2811569.0
2024,uttarakhand,champawat,60.0,12.0,277.0,203.0,73.0,5.627621113690637,0.5625,5.318119993844216,0.5,4.30406509320417,0.5,4.110873864173311,0.6875,2.5649493574615367,0.4375,234.0,0.1837606837606837,1.0,57.0,0.2807017543859649,1.0,31.0,0.935483870967742,1.0,9.0,0.3333333333333333,1.0,0.5375000000000001,medium,,,champawat,uttarakhand,False,,,,,,259648.0
2024,uttarakhand,cyber cell,0.0,128.0,16.0,112.0,0.0,2.833213344056216,0.0625,4.727387818712341,0.1875,0.0,0.0625,0.0,0.0625,4.859812404361672,0.875,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,48.0,1.6666666666666667,1.0,0.196875,low,,,cyber cell,uttarakhand,False,,,,,,
2024,mizoram,khawzawl,0.0,0.0,37.0,12.0,2.0,3.6375861597263857,0.2666666666666666,2.5649493574615367,0.1333333333333333,1.0986122886681098,0.2,0.0,0.1333333333333333,0.0,0.4,38.0,-0.0263157894736842,1.0,3.0,-0.3333333333333333,1.0,3.0,-1.0,1.0,0.0,0.0,1.0,0.2466666666666666,low,,,khawzawl,mizoram,False,,,,,,
2024,bihar,aurangabad,207.0,182.0,5790.0,3336.0,665.0,8.66406026722579,0.6808510638297872,8.112827478751374,0.7446808510638298,6.501289670540389,0.6170212765957447,5.337538079701318,0.425531914893617,5.209486152841421,0.8297872340425532,4705.0,0.230605738575983,1.0,411.0,0.6180048661800487,1.0,213.0,-0.028169014084507,1.0,72.0,1.5277777777777777,1.0,0.6712765957446809,medium,,,aurangabad,bihar,False,24.7457189,84.3804888,Aurangabad,101520.0,exact,2540073.0
2024,uttarakhand,haridwar,724.0,34.0,5396.0,6474.0,945.0,8.593598522618644,0.9375,8.775703886567738,0.9375,6.852242569051878,0.9375,6.586171654854675,0.9375,3.555348061489413,0.75,5081.0,0.0619956701436725,1.0,871.0,0.0849598163030998,1.0,436.0,0.6605504587155964,1.0,67.0,-0.4925373134328358,1.0,0.909375,critical,,,haridwar,uttarakhand,False,29.9456906,78.1642478,Haridwar,310582.0,exact,
2024,uttarakhand,grp,4.0,0.0,220.0,23.0,2.0,5.3981627015177525,0.375,3.1780538303479458,0.0625,1.0986122886681098,0.125,1.6094379124341005,0.125,0.0,0.0625,186.0,0.1827956989247312,1.0,1.0,1.0,1.0,3.0,0.3333333333333333,1.0,0.0,0.0,1.0,0.221875,low,,,grp,uttarakhand,False,,,,,,
2024,uttarakhand,dehradun,468.0,169.0,3959.0,2031.0,901.0,8.283999304248526,0.875,7.616775808698373,0.8125,6.804614520062624,0.875,6.150602768446279,0.875,5.135798437050262,0.9375,4240.0,-0.0662735849056603,1.0,1044.0,-0.1369731800766283,1.0,431.0,0.0858468677494199,1.0,178.0,-0.0505617977528089,1.0,0.878125,high,,,dehradun,uttarakhand,False,30.3164945,78.0321918,Dehradun,714223.0,exact,1696694.0
2024,mizoram,crime and eou,0.0,0.0,7.0,0.0,0.0,2.079441541679836,0.2,0.0,0.0666666666666666,0.0,0.1,0.0,0.1333333333333333,0.0,0.4,21.0,-0.6666666666666666,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.19,low,,,crime and eou,mizoram,False,,,,,,
2024,mizoram,cyber,10.0,41.0,0.0,41.0,10.0,0.0,0.1,3.737669618283368,0.5333333333333333,2.3978952727983707,0.5333333333333333,2.3978952727983707,0.5333333333333333,3.737669618283368,0.9333333333333332,0.0,0.0,1.0,0.0,0.0,1.0,4.0,1.5,1.0,31.0,0.3225806451612903,1.0,0.3983333333333333,low,,,cyber,mizoram,False,,,,,,
2024,mizoram,aizawl,72.0,0.0,1274.0,186.0,102.0,7.150701457592526,0.9333333333333332,5.231108616854587,0.8666666666666667,4.634728988229636,0.9333333333333332,4.290459441148391,0.9333333333333332,0.0,0.4,2195.0,-0.4195899772209567,1.0,69.0,0.4782608695652174,1.0,42.0,0.7142857142857143,1.0,0.0,0.0,1.0,0.8466666666666668,high,,,aizawl,mizoram,False,,,,,,400309.0
2024,mizoram,hnahthial,3.0,0.0,39.0,25.0,3.0,3.688879454113936,0.4,3.258096538021482,0.3333333333333333,1.3862943611198906,0.2666666666666666,1.3862943611198906,0.3,0.0,0.4,51.0,-0.2352941176470588,1.0,6.0,-0.5,1.0,4.0,-0.25,1.0,0.0,0.0,1.0,0.3566666666666667,low,,,hnahthial,mizoram,False,,,,,,
2024,madhya pradesh,bhopal railway,10.0,0.0,6817.0,1.0,21.0,8.827321452697849,0.8225806451612904,0.6931471805599453,0.0161290322580645,3.091042453358316,0.032258064516129,2.3978952727983707,0.0483870967741935,0.0,0.1693548387096774,5395.0,0.2635773864689527,1.0,40.0,-0.475,1.0,14.0,-0.2857142857142857,1.0,0.0,0.0,1.0,0.4084677419354838,medium,,,bhopal railway,madhya pradesh,True,,,,,,
2024,rajasthan,jaipur north,152.0,3.0,3598.0,2617.0,503.0,8.188411308079031,0.5846153846153846,7.870165946469845,0.8923076923076924,6.222576268071369,0.4153846153846154,5.030437921392435,0.6461538461538462,1.3862943611198906,0.1769230769230769,4076.0,-0.1172718351324828,1.0,781.0,-0.3559539052496799,1.0,245.0,-0.3795918367346939,1.0,58.0,-0.9482758620689656,1.0,0.5265384615384616,medium,,,jaipur north,rajasthan,False,,,,,,
2024,karnataka,bengaluru district,450.0,844.0,7636.0,1607.0,855.0,8.940760134888384,0.9487179487179488,7.382746449738912,0.8461538461538461,6.752270376141742,0.9230769230769232,6.111467339502679,0.9230769230769232,6.739336627357174,0.9487179487179488,7568.0,0.0089852008456659,1.0,797.0,0.0727728983688833,1.0,409.0,0.1002444987775061,1.0,768.0,0.0989583333333333,1.0,0.9307692307692308,critical,,,bengaluru,karnataka,False,12.9715987,77.5945627,Bengaluru,8728906.0,exact,9621551.0
2024,madhya pradesh,barwani,199.0,0.0,3303.0,3937.0,385.0,8.102889134640868,0.3870967741935484,8.278428259199071,0.8225806451612904,5.955837369464831,0.3548387096774194,5.298317366548036,0.3064516129032258,0.0,0.1693548387096774,3404.0,-0.0296709753231492,1.0,458.0,-0.1593886462882096,1.0,268.0,-0.2574626865671642,1.0,0.0,0.0,1.0,0.3834677419354839,low,,,barwani,madhya pradesh,False,,,,,,1385881.0
2024,madhya pradesh,balaghat,331.0,0.0,3341.0,2847.0,478.0,8.114324709155339,0.4032258064516129,7.954372272531867,0.6774193548387096,6.171700597410915,0.5161290322580645,5.805134968916488,0.5,0.0,0.1693548387096774,3523.0,-0.051660516605166,1.0,488.0,-0.0204918032786885,1.0,356.0,-0.0702247191011236,1.0,5.0,-1.0,1.0,0.4278225806451612,medium,,,balaghat,madhya pradesh,False,21.812876,80.1838293,Balaghat,93231.0,exact,1701698.0
2024,rajasthan,jalore,14.0,7.0,1697.0,632.0,286.0,7.437206366871292,0.2307692307692307,6.450470422144176,0.2461538461538461,5.659482215759621,0.2153846153846154,2.70805020110221,0.1307692307692307,2.079441541679836,0.3307692307692307,1874.0,-0.0944503735325506,1.0,368.0,-0.2228260869565217,1.0,8.0,0.75,1.0,0.0,0.0,1.0,0.2342307692307692,low,,,jalore,rajasthan,False,,,,,,
2024,rajasthan,jaisalmer,38.0,26.0,1415.0,582.0,194.0,7.255591274253665,0.2,6.368187186350492,0.2153846153846154,5.272999558563747,0.1538461538461538,3.6635616461296463,0.1846153846153846,3.295836866004329,0.6923076923076923,1582.0,-0.1055625790139064,1.0,243.0,-0.2016460905349794,1.0,57.0,-0.3333333333333333,1.0,40.0,-0.35,1.0,0.2646153846153846,low,,,jaisalmer,rajasthan,False,,,,,,669919.0
2024,karnataka,chamarajnagar,157.0,24.0,2031.0,728.0,374.0,7.616775808698373,0.358974358974359,6.591673732008658,0.282051282051282,5.926926025970411,0.5641025641025641,5.062595033026967,0.4487179487179487,3.218875824868201,0.1282051282051282,1951.0,0.0410046130189646,1.0,359.0,0.0417827298050139,1.0,142.0,0.1056338028169014,1.0,42.0,-0.4285714285714285,1.0,0.3666666666666667,low,,,chamarajnagar,karnataka,False,,,,,,
2024,karnataka,belagavi district,242.0,65.0,4460.0,1807.0,605.0,8.403128235128264,0.8205128205128205,7.4999765409521215,0.8974358974358975,6.406879986069314,0.782051282051282,5.493061443340548,0.717948717948718,4.189654742026425,0.3333333333333333,4955.0,-0.0998990918264379,1.0,677.0,-0.1063515509601181,1.0,226.0,0.0707964601769911,1.0,84.0,-0.2261904761904762,1.0,0.7371794871794872,high,,,belagavi,karnataka,False,15.8496953,74.4976741,Belgaum,490045.0,exact,
2024,tamil nadu,kallakurichi,229.0,64.0,3878.0,5496.0,266.0,8.263332667439967,0.5098039215686274,8.61195776786066,0.5098039215686274,5.58724865840025,0.6372549019607843,5.438079308923196,0.6274509803921569,4.174387269895637,0.5882352941176471,3644.0,0.0642151481888035,1.0,214.0,0.2429906542056074,1.0,82.0,1.7926829268292683,1.0,34.0,0.8823529411764706,1.0,0.5588235294117647,medium,,,kallakurichi,tamil nadu,False,,,,,,
2024,karnataka,bengaluru city,1936.0,17561.0,34715.0,22840.0,4748.0,10.454955954764136,0.9743589743589745,10.036312445648631,0.9743589743589745,8.465689348549121,0.9743589743589745,7.5688956634069955,0.9743589743589745,9.77349275591994,0.9743589743589745,41637.0,-0.1662463674135985,1.0,4870.0,-0.0250513347022587,1.0,1982.0,-0.0232088799192734,1.0,17631.0,-0.0039702796211218,1.0,0.9743589743589742,critical,,,bengaluru,karnataka,False,12.9715987,77.5945627,Bengaluru,8728906.0,exact,9621551.0
