year,state_norm,district_norm,children,cyber,ipc,sll,women,ipc_log,ipc_state_pct,sll_log,sll_state_pct,women_log,women_state_pct,children_log,children_state_pct,cyber_log,cyber_state_pct,ipc_prev,ipc_growth,ipc_gap_years,women_prev,women_growth,women_gap_years,children_prev,children_growth,children_gap_years,cyber_prev,cyber_growth,cyber_gap_years,severity,risk_class,target_severity,target_year
2014,chhattisgarh,kabirdham,0.0,0.0,1573.0,0.0,383.0,7.3613754289773485,0.4827586206896552,0.0,0.5172413793103449,5.950642552587727,0.6206896551724138,0.0,0.5172413793103449,0.0,0.5172413793103449,1383.0,0.1373825018076645,1.0,148.0,1.587837837837838,1.0,41.0,-1.0,1.0,0.0,0.0,1.0,0.5224137931034483,medium,0.5808333333333333,2020.0
2020,chhattisgarh,kabirdham,169.0,9.0,2054.0,1587.0,268.0,7.628031126930335,0.6333333333333333,7.370230641807081,0.6333333333333333,5.594711379601839,0.5333333333333333,5.135798437050262,0.5333333333333333,2.302585092994046,0.48333333333333334,1573.0,0.30578512396694213,6.0,383.0,-0.3002610966057441,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.5808333333333333,medium,0.5885714285714286,2022.0
2022,chhattisgarh,kabirdham,144.0,4.0,1964.0,1505.0,247.0,7.583247524303362,0.6857142857142857,7.317212408359839,0.6285714285714286,5.5134287461649825,0.6285714285714286,4.976733742420574,0.4857142857142857,1.6094379124341003,0.2857142857142857,2054.0,-0.043816942551119765,2.0,268.0,-0.07835820895522388,2.0,169.0,-0.14792899408284024,2.0,9.0,-0.5555555555555556,2.0,0.5885714285714286,medium,0.6585714285714286,2023.0
2023,chhattisgarh,kabirdham,183.0,9.0,1661.0,1726.0,215.0,7.415776975415394,0.6571428571428571,7.454141078146678,0.7428571428571429,5.375278407684165,0.6857142857142857,5.214935757608986,0.7428571428571429,2.302585092994046,0.5142857142857142,1964.0,-0.15427698574338086,1.0,247.0,-0.12955465587044535,1.0,144.0,0.2708333333333333,1.0,4.0,1.25,1.0,0.6585714285714286,medium,0.6057142857142858,2024.0
2024,chhattisgarh,kabirdham,184.0,8.0,2032.0,1184.0,245.0,7.617267813628347,0.7142857142857143,7.077498053569231,0.6285714285714286,5.5053315359323625,0.6285714285714286,5.220355825078324,0.5714285714285714,2.1972245773362196,0.2571428571428571,1661.0,0.22335942203491874,1.0,215.0,0.13953488372093023,1.0,183.0,0.00546448087431694,1.0,9.0,-0.1111111111111111,1.0,0.6057142857142858,medium,,
2010,chhattisgarh,kanker,0.0,0.0,11795.0,0.0,62.0,9.375515769935166,0.5161290322580645,0.0,0.5161290322580645,4.143134726391533,0.45161290322580644,0.0,0.1935483870967742,0.0,0.5161290322580645,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.4709677419354839,medium,0.44916666666666677,2011.0
2011,chhattisgarh,kanker,0.0,0.0,11795.0,0.0,63.0,9.375515769935166,0.5,0.0,0.5166666666666667,4.1588830833596715,0.4,0.0,0.15,0.0,0.5166666666666667,11795.0,0.0,1.0,62.0,0.016129032258064516,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.44916666666666677,medium,0.4508333333333334,2012.0
2012,chhattisgarh,kanker,31.0,0.0,11795.0,0.0,69.0,9.375515769935166,0.5,0.0,0.5166666666666667,4.248495242049359,0.3,3.4657359027997265,0.36666666666666664,0.0,0.5166666666666667,11795.0,0.0,1.0,63.0,0.09523809523809523,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4508333333333334,medium,0.4258333333333334,2013.0
2013,chhattisgarh,kanker,100.0,0.0,1132.0,0.0,150.0,7.0326242610280065,0.3333333333333333,0.0,0.5166666666666667,5.017279836814924,0.4666666666666667,4.61512051684126,0.5333333333333333,0.0,0.5166666666666667,11795.0,-0.9040271301398898,1.0,69.0,1.173913043478261,1.0,31.0,2.225806451612903,1.0,0.0,0.0,1.0,0.4258333333333334,medium,0.41206896551724137,2014.0
2014,chhattisgarh,kanker,0.0,0.0,1253.0,0.0,256.0,7.134093721192866,0.3448275862068966,0.0,0.5172413793103449,5.54907608489522,0.3793103448275862,0.0,0.5172413793103449,0.0,0.5172413793103449,1132.0,0.1068904593639576,1.0,150.0,0.7066666666666667,1.0,100.0,-1.0,1.0,0.0,0.0,1.0,0.41206896551724137,medium,0.3191666666666667,2020.0
2020,chhattisgarh,kanker,148.0,9.0,1131.0,449.0,151.0,7.0317412587631285,0.26666666666666666,6.1092475827643655,0.3,5.0238805208462765,0.3,5.003946305945459,0.36666666666666664,2.302585092994046,0.48333333333333334,1253.0,-0.09736632083000799,6.0,256.0,-0.41015625,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.3191666666666667,low,0.33571428571428574,2022.0
2022,chhattisgarh,kanker,153.0,6.0,1138.0,467.0,142.0,7.037905963447182,0.3142857142857143,6.148468295917647,0.22857142857142856,4.962844630259907,0.3142857142857143,5.0369526024136295,0.5285714285714286,1.9459101490553132,0.37142857142857144,1131.0,0.00618921308576481,2.0,151.0,-0.059602649006622516,2.0,148.0,0.033783783783783786,2.0,9.0,-0.3333333333333333,2.0,0.33571428571428574,low,0.44000000000000006,2023.0
2023,chhattisgarh,kanker,160.0,14.0,1182.0,685.0,171.0,7.075808863978387,0.37142857142857144,6.530877627725885,0.37142857142857144,5.147494476813453,0.4,5.081404364984463,0.5714285714285714,2.70805020110221,0.6571428571428571,1138.0,0.03866432337434095,1.0,142.0,0.20422535211267606,1.0,153.0,0.0457516339869281,1.0,6.0,1.3333333333333333,1.0,0.44000000000000006,medium,0.3728571428571429,2024.0
2024,chhattisgarh,kanker,169.0,12.0,1099.0,578.0,169.0,7.003065458786462,0.3142857142857143,6.361302477572996,0.4,5.135798437050262,0.4,5.135798437050262,0.5142857142857142,2.5649493574615367,0.4,1182.0,-0.07021996615905245,1.0,171.0,-0.011695906432748537,1.0,160.0,0.05625,1.0,14.0,-0.14285714285714285,1.0,0.3728571428571429,low,,
2010,chhattisgarh,kawardha,0.0,0.0,685.0,0.0,0.0,6.530877627725885,0.12903225806451613,0.0,0.5161290322580645,0.0,0.16129032258064516,0.0,0.1935483870967742,0.0,0.5161290322580645,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.2387096774193548,low,0.21583333333333335,2011.0
2011,chhattisgarh,kawardha,0.0,0.0,685.0,0.0,0.0,6.530877627725885,0.1,0.0,0.5166666666666667,0.0,0.13333333333333333,0.0,0.15,0.0,0.5166666666666667,685.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.21583333333333335,low,0.18583333333333335,2012.0
2012,chhattisgarh,kawardha,0.0,0.0,685.0,0.0,0.0,6.530877627725885,0.1,0.0,0.5166666666666667,0.0,0.03333333333333333,0.0,0.05,0.0,0.5166666666666667,685.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.18583333333333335,low,,
2022,chhattisgarh,khairagarh chhuikhadan gandai,77.0,6.0,942.0,1079.0,109.0,6.849066282633458,0.2857142857142857,6.984716320118266,0.5428571428571428,4.700480365792417,0.2,4.356708826689592,0.22857142857142856,1.9459101490553132,0.37142857142857144,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.30142857142857143,low,0.28285714285714286,2023.0
2023,chhattisgarh,khairagarh chhuikhadan gandai,78.0,6.0,933.0,736.0,94.0,6.839476438228843,0.2857142857142857,6.602587892189336,0.4,4.553876891600541,0.2,4.3694478524670215,0.22857142857142856,1.9459101490553132,0.34285714285714286,942.0,-0.009554140127388535,1.0,109.0,-0.13761467889908258,1.0,77.0,0.012987012987012988,1.0,6.0,0.0,1.0,0.28285714285714286,low,0.2842857142857143,2024.0
2024,chhattisgarh,khairagarh chhuikhadan gandai,87.0,10.0,925.0,669.0,115.0,6.8308742346461795,0.2857142857142857,6.507277712385012,0.42857142857142855,4.7535901911063645,0.22857142857142856,4.477336814478207,0.2,2.3978952727983707,0.3142857142857143,933.0,-0.00857449088960343,1.0,94.0,0.22340425531914893,1.0,78.0,0.11538461538461539,1.0,6.0,0.6666666666666666,1.0,0.2842857142857143,low,,
2010,chhattisgarh,kondagaon,0.0,0.0,537.0,0.0,0.0,6.2878585601617845,0.0967741935483871,0.0,0.5161290322580645,0.0,0.16129032258064516,0.0,0.1935483870967742,0.0,0.5161290322580645,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.22419354838709674,low,0.20083333333333334,2011.0
2011,chhattisgarh,kondagaon,0.0,0.0,537.0,0.0,0.0,6.2878585601617845,0.06666666666666667,0.0,0.5166666666666667,0.0,0.13333333333333333,0.0,0.15,0.0,0.5166666666666667,537.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.20083333333333334,low,0.23916666666666667,2012.0
2012,chhattisgarh,kondagaon,30.0,0.0,537.0,0.0,20.0,6.2878585601617845,0.06666666666666667,0.0,0.5166666666666667,3.044522437723423,0.23333333333333334,3.4339872044851463,0.3333333333333333,0.0,0.5166666666666667,537.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.23916666666666667,low,0.32083333333333336,2013.0
2013,chhattisgarh,kondagaon,80.0,0.0,619.0,0.0,63.0,6.429719478039138,0.23333333333333334,0.0,0.5166666666666667,4.1588830833596715,0.23333333333333334,4.394449154672439,0.4,0.0,0.5166666666666667,537.0,0.1527001862197393,1.0,20.0,2.15,1.0,30.0,1.6666666666666667,1.0,0.0,0.0,1.0,0.32083333333333336,low,0.3155172413793103,2014.0
2014,chhattisgarh,kondagaon,0.0,0.0,782.0,0.0,109.0,6.663132695990803,0.20689655172413793,0.0,0.5172413793103449,4.700480365792417,0.20689655172413793,0.0,0.5172413793103449,0.0,0.5172413793103449,619.0,0.2633279483037157,1.0,63.0,0.7301587301587301,1.0,80.0,-1.0,1.0,0.0,0.0,1.0,0.3155172413793103,low,0.315,2020.0
2020,chhattisgarh,kondagaon,114.0,15.0,866.0,230.0,164.0,6.7650389767805414,0.23333333333333334,5.442417710521793,0.2,5.10594547390058,0.3333333333333333,4.74493212836325,0.23333333333333334,2.772588722239781,0.6666666666666666,782.0,0.10741687979539642,6.0,109.0,0.5045871559633027,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.315,low,0.33571428571428574,2022.0
2022,chhattisgarh,kondagaon,139.0,13.0,906.0,209.0,168.0,6.810142450115136,0.2,5.3471075307174685,0.17142857142857143,5.1298987149230735,0.4,4.941642422609304,0.45714285714285713,2.6390573296152584,0.6857142857142857,866.0,0.046189376443418015,2.0,164.0,0.024390243902439025,2.0,114.0,0.21929824561403508,2.0,15.0,-0.13333333333333333,2.0,0.33571428571428574,low,0.23142857142857146,2023.0
2023,chhattisgarh,kondagaon,96.0,4.0,722.0,256.0,120.0,6.583409222158765,0.2,5.54907608489522,0.17142857142857143,4.795790545596741,0.2857142857142857,4.574710978503383,0.2857142857142857,1.6094379124341003,0.2571428571428571,906.0,-0.20309050772626933,1.0,168.0,-0.2857142857142857,1.0,139.0,-0.30935251798561153,1.0,13.0,-0.6923076923076923,1.0,0.23142857142857146,low,0.22214285714285714,2024.0
2024,chhattisgarh,kondagaon,98.0,1.0,816.0,332.0,118.0,6.705639094860003,0.22857142857142856,5.808142489980444,0.2,4.77912349311153,0.2571428571428571,4.59511985013459,0.2857142857142857,0.6931471805599453,0.12857142857142856,722.0,0.13019390581717452,1.0,120.0,-0.016666666666666666,1.0,96.0,0.020833333333333332,1.0,4.0,-0.75,1.0,0.22214285714285714,low,,
2010,chhattisgarh,korba,37.0,0.0,28108.0,0.0,172.0,10.243845088739151,0.7741935483870968,0.0,0.5161290322580645,5.153291594497779,0.6451612903225806,3.6375861597263857,0.5483870967741935,0.0,0.5161290322580645,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.6612903225806451,medium,0.6575000000000001,2011.0
2011,chhattisgarh,korba,30.0,0.0,28108.0,0.0,192.0,10.243845088739151,0.7666666666666667,0.0,0.5166666666666667,5.262690188904886,0.6666666666666666,3.4339872044851463,0.5,0.0,0.5166666666666667,28108.0,0.0,1.0,172.0,0.11627906976744186,1.0,37.0,-0.1891891891891892,1.0,0.0,0.0,1.0,0.6575000000000001,medium,0.6341666666666667,2012.0
2012,chhattisgarh,korba,26.0,0.0,28108.0,0.0,170.0,10.243845088739151,0.7666666666666667,0.0,0.5166666666666667,5.14166355650266,0.6666666666666666,3.295836866004329,0.26666666666666666,0.0,0.5166666666666667,28108.0,0.0,1.0,192.0,-0.11458333333333333,1.0,30.0,-0.13333333333333333,1.0,0.0,0.0,1.0,0.6341666666666667,medium,0.6541666666666666,2013.0
2013,chhattisgarh,korba,143.0,0.0,2214.0,0.0,270.0,7.703007682479236,0.7,0.0,0.5166666666666667,5.602118820879701,0.7,4.969813299576001,0.7,0.0,0.5166666666666667,28108.0,-0.9212323893553437,1.0,170.0,0.5882352941176471,1.0,26.0,4.5,1.0,0.0,0.0,1.0,0.6541666666666666,medium,0.596551724137931,2014.0
2014,chhattisgarh,korba,0.0,0.0,2572.0,0.0,274.0,7.8528278122817445,0.7241379310344828,0.0,0.5172413793103449,5.616771097666572,0.4482758620689655,0.0,0.5172413793103449,0.0,0.5172413793103449,2214.0,0.16169828364950317,1.0,270.0,0.014814814814814815,1.0,143.0,-1.0,1.0,0.0,0.0,1.0,0.596551724137931,medium,0.7166666666666666,2020.0
2020,chhattisgarh,korba,237.0,12.0,3262.0,1862.0,339.0,8.09040229659332,0.7666666666666667,7.529943370601589,0.7,5.8289456176102075,0.7333333333333333,5.472270673671475,0.7,2.5649493574615367,0.5666666666666667,2572.0,0.2682737169517885,6.0,274.0,0.23722627737226276,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.7166666666666666,high,0.7971428571428572,2022.0
2022,chhattisgarh,korba,256.0,11.0,3292.0,3344.0,334.0,8.099554282376364,0.8571428571428571,8.11522197256233,0.9142857142857143,5.814130531825066,0.7714285714285715,5.54907608489522,0.8,2.4849066497880004,0.5714285714285714,3262.0,0.009196811771919068,2.0,339.0,-0.014749262536873156,2.0,237.0,0.08016877637130802,2.0,12.0,-0.08333333333333333,2.0,0.7971428571428572,high,0.7485714285714287,2023.0
2023,chhattisgarh,korba,287.0,6.0,3101.0,2262.0,328.0,8.039802343736485,0.8,7.724446645633537,0.8571428571428571,5.796057750765372,0.8285714285714286,5.662960480135946,0.8571428571428571,1.9459101490553132,0.34285714285714286,3292.0,-0.05801944106925881,1.0,334.0,-0.017964071856287425,1.0,256.0,0.12109375,1.0,11.0,-0.45454545454545453,1.0,0.7485714285714287,high,0.8314285714285714,2024.0
2024,chhattisgarh,korba,427.0,17.0,4278.0,1746.0,550.0,8.361474616416817,0.8857142857142857,7.465655310134056,0.7714285714285715,6.311734809152915,0.8857142857142857,6.059123195581797,0.8857142857142857,2.8903717578961645,0.6,3101.0,0.37955498226378587,1.0,328.0,0.676829268292683,1.0,287.0,0.4878048780487805,1.0,6.0,1.8333333333333333,1.0,0.8314285714285714,high,,
2010,chhattisgarh,koriya,70.0,0.0,18734.0,0.0,237.0,9.838148711227788,0.6451612903225806,0.0,0.5161290322580645,5.472270673671475,0.8064516129032258,4.2626798770413155,0.7096774193548387,0.0,0.5161290322580645,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.6516129032258065,medium,0.6375,2011.0
2011,chhattisgarh,koriya,71.0,0.0,18734.0,0.0,238.0,9.838148711227788,0.6333333333333333,0.0,0.5166666666666667,5.476463551931511,0.8,4.276666119016055,0.6333333333333333,0.0,0.5166666666666667,18734.0,0.0,1.0,237.0,0.004219409282700422,1.0,70.0,0.014285714285714285,1.0,0.0,0.0,1.0,0.6375,medium,0.6275000000000001,2012.0
2012,chhattisgarh,koriya,55.0,0.0,18734.0,0.0,212.0,9.838148711227788,0.6333333333333333,0.0,0.5166666666666667,5.3612921657094255,0.7666666666666667,4.02535169073515,0.6,0.0,0.5166666666666667,18734.0,0.0,1.0,238.0,-0.1092436974789916,1.0,71.0,-0.22535211267605634,1.0,0.0,0.0,1.0,0.6275000000000001,medium,0.6125,2013.0
2013,chhattisgarh,koriya,134.0,0.0,1641.0,0.0,277.0,7.403670290012373,0.6,0.0,0.5166666666666667,5.627621113690637,0.7333333333333333,4.90527477843843,0.6666666666666666,0.0,0.5166666666666667,18734.0,-0.9124052524821181,1.0,212.0,0.30660377358490565,1.0,55.0,1.4363636363636363,1.0,0.0,0.0,1.0,0.6125,medium,0.5758620689655172,2014.0
2014,chhattisgarh,koriya,0.0,0.0,1707.0,0.0,451.0,7.443078374348516,0.5862068965517241,0.0,0.5172413793103449,6.113682179832232,0.6551724137931034,0.0,0.5172413793103449,0.0,0.5172413793103449,1641.0,0.04021937842778794,1.0,277.0,0.628158844765343,1.0,134.0,-1.0,1.0,0.0,0.0,1.0,0.5758620689655172,medium,0.645,2020.0
2020,chhattisgarh,koriya,181.0,7.0,2347.0,1635.0,340.0,7.761319180947987,0.6666666666666666,7.400009517162692,0.6666666666666666,5.831882477283517,0.7666666666666667,5.204006687076795,0.6,2.0794415416798357,0.43333333333333335,1707.0,0.37492677211482134,6.0,451.0,-0.24611973392461198,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.645,medium,0.23142857142857143,2022.0
2022,chhattisgarh,koriya,64.0,2.0,908.0,603.0,110.0,6.812345094177479,0.22857142857142856,6.403574197934815,0.37142857142857144,4.709530201312334,0.22857142857142856,4.174387269895637,0.2,1.0986122886681098,0.17142857142857143,2347.0,-0.6131231359181935,2.0,340.0,-0.6764705882352942,2.0,181.0,-0.6464088397790055,2.0,7.0,-0.7142857142857143,2.0,0.23142857142857143,low,0.23142857142857143,2023.0
2023,chhattisgarh,koriya,66.0,3.0,835.0,576.0,108.0,6.728628613084702,0.22857142857142856,6.3578422665081,0.2857142857142857,4.6913478822291435,0.22857142857142856,4.204692619390966,0.2,1.3862943611198906,0.22857142857142856,908.0,-0.08039647577092511,1.0,110.0,-0.01818181818181818,1.0,64.0,0.03125,1.0,2.0,0.5,1.0,0.23142857142857143,low,0.2442857142857143,2024.0
2024,chhattisgarh,koriya,92.0,12.0,807.0,473.0,109.0,6.694562058521095,0.2,6.161207321695077,0.2857142857142857,4.700480365792417,0.2,4.532599493153256,0.2571428571428571,2.5649493574615367,0.4,835.0,-0.033532934131736525,1.0,108.0,0.009259259259259259,1.0,66.0,0.3939393939393939,1.0,3.0,3.0,1.0,0.2442857142857143,low,,
2010,chhattisgarh,mahasamund,25.0,0.0,18975.0,0.0,122.0,9.850930301797453,0.6774193548387096,0.0,0.5161290322580645,4.812184355372417,0.4838709677419355,3.258096538021482,0.4838709677419355,0.0,0.5161290322580645,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.5790322580645161,medium,0.6258333333333332,2011.0
2011,chhattisgarh,mahasamund,73.0,0.0,18975.0,0.0,174.0,9.850930301797453,0.6666666666666666,0.0,0.5166666666666667,5.1647859739235145,0.6333333333333333,4.30406509320417,0.7,0.0,0.5166666666666667,18975.0,0.0,1.0,122.0,0.4262295081967213,1.0,25.0,1.92,1.0,0.0,0.0,1.0,0.6258333333333332,medium,0.6191666666666666,2012.0
2012,chhattisgarh,mahasamund,67.0,0.0,18975.0,0.0,169.0,9.850930301797453,0.6666666666666666,0.0,0.5166666666666667,5.135798437050262,0.6333333333333333,4.219507705176107,0.6333333333333333,0.0,0.5166666666666667,18975.0,0.0,1.0,174.0,-0.028735632183908046,1.0,73.0,-0.0821917808219178,1.0,0.0,0.0,1.0,0.6191666666666666,medium,0.7075000000000001,2013.0
2013,chhattisgarh,mahasamund,157.0,0.0,2396.0,0.0,322.0,7.781973234434385,0.7666666666666667,0.0,0.5166666666666667,5.777652323222656,0.7666666666666667,5.062595033026967,0.8,0.0,0.5166666666666667,18975.0,-0.8737285902503293,1.0,169.0,0.9053254437869822,1.0,67.0,1.3432835820895523,1.0,0.0,0.0,1.0,0.7075000000000001,high,0.6293103448275862,2014.0
2014,chhattisgarh,mahasamund,0.0,0.0,2469.0,0.0,467.0,7.8119734296220225,0.6896551724137931,0.0,0.5172413793103449,6.148468295917647,0.6896551724137931,0.0,0.5172413793103449,0.0,0.5172413793103449,2396.0,0.03046744574290484,1.0,322.0,0.4503105590062112,1.0,157.0,-1.0,1.0,0.0,0.0,1.0,0.6293103448275862,medium,0.3975000000000001,2020.0
2020,chhattisgarh,mahasamund,150.0,0.0,1769.0,2094.0,110.0,7.478734825567875,0.5,7.647308832356238,0.7333333333333333,4.709530201312334,0.23333333333333334,5.017279836814924,0.4,0.0,0.08333333333333333,2469.0,-0.28351559335763465,6.0,467.0,-0.7644539614561028,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.3975000000000001,low,0.5628571428571428,2022.0
2022,chhattisgarh,mahasamund,190.0,2.0,1752.0,2109.0,233.0,7.469083884921234,0.6285714285714286,7.6544432264701125,0.7714285714285715,5.455321115357702,0.5714285714285714,5.25227342804663,0.6285714285714286,1.0986122886681098,0.17142857142857143,1769.0,-0.009609949123798756,2.0,110.0,1.1181818181818182,2.0,150.0,0.26666666666666666,2.0,0.0,0.0,2.0,0.5628571428571428,medium,0.5114285714285715,2023.0
2023,chhattisgarh,mahasamund,140.0,1.0,1534.0,1661.0,212.0,7.336285660021297,0.5714285714285714,7.415776975415394,0.7142857142857143,5.3612921657094255,0.6571428571428571,4.948759890378168,0.38571428571428573,0.6931471805599453,0.08571428571428572,1752.0,-0.12442922374429223,1.0,233.0,-0.09012875536480687,1.0,190.0,-0.2631578947368421,1.0,2.0,-0.5,1.0,0.5114285714285715,medium,0.7050000000000001,2024.0
2024,chhattisgarh,mahasamund,221.0,33.0,1982.0,1302.0,302.0,7.592366128519796,0.6857142857142857,7.172424577124845,0.6571428571428571,5.713732805509369,0.7428571428571429,5.402677381872279,0.6857142857142857,3.5263605246161616,0.7571428571428571,1534.0,0.2920469361147327,1.0,212.0,0.42452830188679247,1.0,140.0,0.5785714285714286,1.0,1.0,32.0,1.0,0.7050000000000001,high,,
2022,chhattisgarh,manendragarh chirmiri bharatpur,162.0,7.0,1377.0,1063.0,237.0,7.228388451573604,0.4,6.96979066990159,0.5142857142857142,5.472270673671475,0.6,5.093750200806762,0.6,2.0794415416798357,0.44285714285714284,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.47785714285714287,medium,0.48,2023.0
2023,chhattisgarh,manendragarh chirmiri bharatpur,140.0,2.0,1591.0,660.0,200.0,7.3727463664043285,0.6,6.493753839851686,0.3142857142857143,5.303304908059076,0.5714285714285714,4.948759890378168,0.38571428571428573,1.0986122886681098,0.17142857142857143,1377.0,0.15541031227305738,1.0,237.0,-0.15611814345991562,1.0,162.0,-0.13580246913580246,1.0,7.0,-0.7142857142857143,1.0,0.48,medium,0.38857142857142857,2024.0
2024,chhattisgarh,manendragarh chirmiri bharatpur,107.0,16.0,1134.0,507.0,171.0,7.034387929915503,0.34285714285714286,6.230481447578482,0.3142857142857143,5.147494476813453,0.42857142857142855,4.68213122712422,0.3142857142857143,2.833213344056216,0.5714285714285714,1591.0,-0.2872407291011942,1.0,200.0,-0.145,1.0,140.0,-0.2357142857142857,1.0,2.0,7.0,1.0,0.38857142857142857,low,,
2022,chhattisgarh,mohla manpur ambagarh chouki,57.0,8.0,372.0,483.0,70.0,5.921578419643816,0.08571428571428572,6.182084906716632,0.2571428571428571,4.2626798770413155,0.14285714285714285,4.060443010546419,0.17142857142857143,2.1972245773362196,0.5,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.185,low,0.11714285714285715,2023.0
2023,chhattisgarh,mohla manpur ambagarh chouki,48.0,1.0,332.0,485.0,57.0,5.808142489980444,0.08571428571428572,6.186208623900494,0.22857142857142856,4.060443010546419,0.14285714285714285,3.8918202981106265,0.14285714285714285,0.6931471805599453,0.08571428571428572,372.0,-0.10752688172043011,1.0,70.0,-0.18571428571428572,1.0,57.0,-0.15789473684210525,1.0,8.0,-0.875,1.0,0.11714285714285715,low,0.11285714285714286,2024.0
2024,chhattisgarh,mohla manpur ambagarh chouki,41.0,5.0,300.0,423.0,34.0,5.707110264748875,0.05714285714285714,6.049733455231958,0.2571428571428571,3.5553480614894135,0.08571428571428572,3.7376696182833684,0.14285714285714285,1.791759469228055,0.2,332.0,-0.0963855421686747,1.0,57.0,-0.40350877192982454,1.0,48.0,-0.14583333333333334,1.0,1.0,4.0,1.0,0.11285714285714286,low,,
